Symbol,Name,Sector,Industry,MarketCap,SummaryQuote,ADRTSO,?field0,LastSale,
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund",null,null,30754080,"https://www.nasdaq.com/symbol/emcg",null,null,19.2213,
"DWCR","Arrow DWA Country Rotation ETF",null,null,17082000,"https://www.nasdaq.com/symbol/dwcr",null,null,26.28,
"LASR","nLIGHT Inc.","Technology","Semiconductors",617026836.24,"https://www.nasdaq.com/symbol/lasr",null,2018,17.73,
"YTEN","Yield10 Bioscience Inc.","Basic Industries","Containers/Packaging",13315155.35,"https://www.nasdaq.com/symbol/yten",null,null,1.33,
"GRNQ","Greenpro Capital Corp.","Technology","EDP Services",301481231.37,"https://www.nasdaq.com/symbol/grnq",null,null,5.51,
"ZIONW","Zions Bancorporation N.A.","Finance","Major Banks",0,"https://www.nasdaq.com/symbol/zionw",null,null,14.86,
"CTRE","CareTrust REIT Inc.","Consumer Services","Real Estate Investment Trusts",1464137510.56,"https://www.nasdaq.com/symbol/ctre",null,null,18.08,
"ORRF","Orrstown Financial Services Inc","Finance","Major Banks",172886344.26,"https://www.nasdaq.com/symbol/orrf",null,null,20.58,
"MTECU","MTech Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/mtecu",null,2018,11.4,
"WTFC","Wintrust Financial Corporation","Finance","Major Banks",4233925391.9,"https://www.nasdaq.com/symbol/wtfc",null,null,75.1,
"NBTB","NBT Bancorp Inc.","Finance","Major Banks",1615190563,"https://www.nasdaq.com/symbol/nbtb",null,null,37,
"NATH","Nathan&#39;s Famous Inc.","Consumer Services","Restaurants",316117319.11,"https://www.nasdaq.com/symbol/nath",null,1993,75.49,
"TRCB","Two River Bancorp","Finance","Major Banks",135213208.4,"https://www.nasdaq.com/symbol/trcb",null,null,15.8,
"TYME","Tyme Technologies Inc.","Health Care","Major Pharmaceuticals",216624665.06,"https://www.nasdaq.com/symbol/tyme",null,null,2.14,
"CBOE","Cboe Global Markets Inc.",null,null,12518109062.5,"https://www.nasdaq.com/symbol/cboe",null,2010,111.95,
"APTI","Apptio Inc.","Technology","Computer Software: Prepackaged Software",1104563444.88,"https://www.nasdaq.com/symbol/apti",null,2016,24.78,
"SYNA","Synaptics Incorporated","Technology","Semiconductors",1292362168.5,"https://www.nasdaq.com/symbol/syna",null,2002,37.05,
"WWD","Woodward Inc.","Energy","Industrial Machinery/Components",4516507412.53,"https://www.nasdaq.com/symbol/wwd",null,null,73.21,
"FISV","Fiserv Inc.","Technology","EDP Services",31560017706.36,"https://www.nasdaq.com/symbol/fisv",null,1986,77.94,
"ENG","ENGlobal Corporation","Consumer Services","Military/Government/Technical",22887751.744,"https://www.nasdaq.com/symbol/eng",null,null,0.832,
"MOTS","Motus GI Holdings Inc.","Health Care","Medical/Dental Instruments",60831869.96,"https://www.nasdaq.com/symbol/mots",null,2018,3.88,
"CADC","China Advanced Construction Materials Group Inc.","Basic Industries","Engineering & Construction",14240796.3,"https://www.nasdaq.com/symbol/cadc",null,null,2.55,
"VCYT","Veracyte Inc.","Health Care","Medical Specialities",399204971.12,"https://www.nasdaq.com/symbol/vcyt",null,2013,11.56,
"ABIO","ARCA biopharma Inc.","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",7861391.595,"https://www.nasdaq.com/symbol/abio",null,null,0.5646,
"PLPC","Preformed Line Products Company","Basic Industries","Water Supply",327942662.28,"https://www.nasdaq.com/symbol/plpc",null,null,65.11,
"CBPO","China Biologic Products Holdings Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2165538980.61,"https://www.nasdaq.com/symbol/cbpo",null,null,64.71,
"NDRAW","ENDRA Life Sciences Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",0,"https://www.nasdaq.com/symbol/ndraw",null,2017,1.2487,
"OSIR","Osiris Therapeutics Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",336627388.5,"https://www.nasdaq.com/symbol/osir",null,2018,9.75,
"CSII","Cardiovascular Systems Inc.","Health Care","Medical/Dental Instruments",1211933485.08,"https://www.nasdaq.com/symbol/csii",null,1981,34.92,
"BURG","Chanticleer Holdings Inc.","Consumer Services","Restaurants",7131427.212,"https://www.nasdaq.com/symbol/burg",null,null,1.924,
"SCAC","Saban Capital Acquisition Corp.","Finance","Business Services",75617327.0566,"https://www.nasdaq.com/symbol/scac",null,2016,10.1402,
"TIPT","Tiptree Inc.","Finance","Property-Casualty Insurers",219371586,"https://www.nasdaq.com/symbol/tipt",null,null,6,
"VEON","VEON Ltd.","Public Utilities","Telecommunications Equipment",4244143999.05,"https://www.nasdaq.com/symbol/veon","1489173333",null,2.85,
"RGCO","RGC Resources Inc.","Public Utilities","Oil & Gas Production",228184475.92,"https://www.nasdaq.com/symbol/rgco",null,null,28.57,
"VMBS","Vanguard Mortgage-Backed Securities ETF",null,null,7135286749.68,"https://www.nasdaq.com/symbol/vmbs",null,null,50.64,
"CDOR","Condor Hospitality Trust Inc.","Consumer Services","Real Estate Investment Trusts",122410288.2,"https://www.nasdaq.com/symbol/cdor",null,null,10.3,
"RMR","The RMR Group Inc.","Consumer Services","Professional Services",2418514839.54,"https://www.nasdaq.com/symbol/rmr",null,null,77.58,
"ARVN","Arvinas Inc.","Health Care","Major Pharmaceuticals",0,"https://www.nasdaq.com/symbol/arvn",null,2018,16.77,
"SMPL","The Simply Good Foods Company","Consumer Non-Durables","Packaged Foods",1444776061.76,"https://www.nasdaq.com/symbol/smpl",null,null,17.87,
"WTFCM","Wintrust Financial Corporation","Finance","Major Banks",0,"https://www.nasdaq.com/symbol/wtfcm",null,null,25.904,
"QGEN","Qiagen N.V.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",8073400160,"https://www.nasdaq.com/symbol/qgen",null,null,35.56,
"RNET","RigNet Inc.","Consumer Services","Telecommunications Equipment",323116113.47,"https://www.nasdaq.com/symbol/rnet",null,2010,16.69,
"PIH","1347 Property Insurance Holdings Inc.","Finance","Property-Casualty Insurers",36088138.98,"https://www.nasdaq.com/symbol/pih",null,2014,6.03,
"ORIT","Oritani Financial Corp.","Finance","Major Banks",703027458.64,"https://www.nasdaq.com/symbol/orit",null,null,15.08,
"BRPAR","Big Rock Partners Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/brpar",null,2017,0.43,
"ACHC","Acadia Healthcare Company Inc.","Health Care","Medical Specialities",3636021423.87,"https://www.nasdaq.com/symbol/achc",null,null,41.19,
"HMSY","HMS Holdings Corp","Miscellaneous","Business Services",2442973191.14,"https://www.nasdaq.com/symbol/hmsy",null,1992,29.27,
"PINC","Premier Inc.","Consumer Services","Other Consumer Services",2385460924.54,"https://www.nasdaq.com/symbol/pinc",null,2013,44.23,
"FNCB","FNCB Bancorp Inc.","Finance","Major Banks",148009470.4,"https://www.nasdaq.com/symbol/fncb",null,null,8.8,
"ASNA","Ascena Retail Group Inc.","Consumer Services","Clothing/Shoe/Accessory Stores",832627354.24,"https://www.nasdaq.com/symbol/asna",null,null,4.24,
"MOBL","MobileIron Inc.","Technology","Computer Software: Prepackaged Software",428410700.43,"https://www.nasdaq.com/symbol/mobl",null,2014,4.17,
"BIIB","Biogen Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",61710089196.6,"https://www.nasdaq.com/symbol/biib",null,null,306.28,
"GRIN","Grindrod Shipping Holdings Ltd.","Transportation","Marine Transportation",127155766.11,"https://www.nasdaq.com/symbol/grin",null,null,6.67,
"BNFT","Benefitfocus Inc.","Technology","Computer Software: Prepackaged Software",1094666119.75,"https://www.nasdaq.com/symbol/bnft",null,2013,34.33,
"HURN","Huron Consulting Group Inc.","Consumer Services","Professional Services",1051408098,"https://www.nasdaq.com/symbol/hurn",null,2004,46.8,
"KLAC","KLA-Tencor Corporation","Capital Goods","Electronic Components",14182887190.8,"https://www.nasdaq.com/symbol/klac",null,1980,91.6,
"DLTR","Dollar Tree Inc.","Consumer Services","Department/Specialty Retail Stores",20063510776.58,"https://www.nasdaq.com/symbol/dltr",null,1995,84.34,
"SORL","SORL Auto Parts Inc.","Capital Goods","Auto Parts:O.E.M.",73744798.22,"https://www.nasdaq.com/symbol/sorl",null,null,3.82,
"GARS","Garrison Capital Inc.",null,null,128314569.24,"https://www.nasdaq.com/symbol/gars",null,2013,7.995,
"WASH","Washington Trust Bancorp Inc.","Finance","Major Banks",897252563.88,"https://www.nasdaq.com/symbol/wash",null,null,51.93,
"SGLBW","Sigma Labs Inc.","Consumer Durables","Miscellaneous manufacturing industries",0,"https://www.nasdaq.com/symbol/sglbw",null,null,0.5,
"SLM","SLM Corporation","Finance","Finance: Consumer Services",4404537299.94,"https://www.nasdaq.com/symbol/slm",null,null,10.11,
"KCAP","KCAP Financial Inc.",null,null,115433812.89,"https://www.nasdaq.com/symbol/kcap",null,2006,3.09,
"BASI","Bioanalytical Systems Inc.","Health Care","Biotechnology: Commercial Physical & Biological Resarch",14519606.5644,"https://www.nasdaq.com/symbol/basi",null,1997,1.4172,
"IEAWW","Infrastructure and Energy Alternatives Inc.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/ieaww",null,2016,1.43,
"MSON","MISONIX Inc.","Capital Goods","Medical Specialities",158249512.2,"https://www.nasdaq.com/symbol/mson",null,1992,16.76,
"SES","Synthesis Energy Systems Inc.","Basic Industries","Major Chemicals",13419259.46,"https://www.nasdaq.com/symbol/ses",null,null,1.22,
"OXLCO","Oxford Lane Capital Corp.",null,null,0,"https://www.nasdaq.com/symbol/oxlco",null,null,25.2532,
"FORM","FormFactor Inc.","Technology","Semiconductors",890042426.1,"https://www.nasdaq.com/symbol/form",null,2003,12.05,
"JSYN","Jensyn Acquistion Corp.","Public Utilities","Natural Gas Distribution",21916110.06,"https://www.nasdaq.com/symbol/jsyn",null,2016,10.53,
"HAS","Hasbro Inc.","Consumer Non-Durables","Recreational Products/Toys",11658075372.16,"https://www.nasdaq.com/symbol/has",null,null,91.84,
"LX","LexinFintech Holdings Ltd.","Finance","Finance: Consumer Services",419441182.72,"https://www.nasdaq.com/symbol/lx","44716544",2017,9.38,
"TXRH","Texas Roadhouse Inc.","Consumer Services","Restaurants",4467925691.25,"https://www.nasdaq.com/symbol/txrh",null,2004,62.51,
"HCCI","Heritage-Crystal Clean Inc.","Basic Industries","Miscellaneous",520471461.22,"https://www.nasdaq.com/symbol/hcci",null,2008,22.58,
"NDLS","Noodles & Company","Consumer Services","Restaurants",418138068.32,"https://www.nasdaq.com/symbol/ndls",null,2013,9.52,
"CCIH","ChinaCache International Holdings Ltd.","Technology","EDP Services",27544087.2,"https://www.nasdaq.com/symbol/ccih","24161480",2010,1.14,
"CORT","Corcept Therapeutics Incorporated","Health Care","Major Pharmaceuticals",1319502621.54,"https://www.nasdaq.com/symbol/cort",null,1982,11.37,
"EXTR","Extreme Networks Inc.","Technology","Computer Communications Equipment",604616222,"https://www.nasdaq.com/symbol/extr",null,1999,5.11,
"NSSC","NAPCO Security Technologies Inc.","Consumer Durables","Telecommunications Equipment",261118253.08,"https://www.nasdaq.com/symbol/nssc",null,null,13.94,
"IIIN","Insteel Industries Inc.","Capital Goods","Steel/Iron Ore",511298884.02,"https://www.nasdaq.com/symbol/iiin",null,null,26.79,
"PTLA","Portola Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",1256286039.36,"https://www.nasdaq.com/symbol/ptla",null,2013,19.01,
"AMAL","Amalgamated Bank","Consumer Non-Durables","Textiles",611602992,"https://www.nasdaq.com/symbol/amal",null,2018,19.25,
"GECCM","Great Elm Capital Corp.",null,null,0,"https://www.nasdaq.com/symbol/geccm",null,null,25.1,
"IPCI","Intellipharmaceutics International Inc.","Health Care","Major Pharmaceuticals",3386282.6,"https://www.nasdaq.com/symbol/ipci",null,null,0.475,
"MGEN","Miragen Therapeutics Inc.","Health Care","Medical Specialities",130476448,"https://www.nasdaq.com/symbol/mgen",null,2014,4.3,
"DRNA","Dicerna Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",844282322.3,"https://www.nasdaq.com/symbol/drna",null,2014,13.66,
"LAWS","Lawson Products Inc.","Consumer Durables","Industrial Specialties",301360811.81,"https://www.nasdaq.com/symbol/laws",null,null,33.79,
"RETA","Reata Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",0,"https://www.nasdaq.com/symbol/reta",null,2016,56.55,
"THRM","Gentherm Inc","Capital Goods","Auto Parts:O.E.M.",1571876011.13,"https://www.nasdaq.com/symbol/thrm",null,null,43.97,
"SND","Smart Sand Inc.","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)",114400297,"https://www.nasdaq.com/symbol/snd",null,2016,2.75,
"ISTR","Investar Holding Corporation","Finance","Major Banks",241195298.4,"https://www.nasdaq.com/symbol/istr",null,2014,25.2,
"RESN","Resonant Inc.","Technology","Semiconductors",89310794.03,"https://www.nasdaq.com/symbol/resn",null,2014,3.31,
"ACNB","ACNB Corporation","Finance","Major Banks",279439089.6,"https://www.nasdaq.com/symbol/acnb",null,null,39.7,
"HTBK","Heritage Commerce Corp","Finance","Major Banks",635366104.8,"https://www.nasdaq.com/symbol/htbk",null,null,14.7,
"AMTB","Mercantil Bank Holding Corporation","Finance","Major Banks",0,"https://www.nasdaq.com/symbol/amtb",null,null,21,
"KFFB","Kentucky First Federal Bancorp","Finance","Savings Institutions",65613881.55,"https://www.nasdaq.com/symbol/kffb",null,null,7.77,
"NICE","NICE Ltd","Technology","Computer Manufacturing",4438509251.92,"https://www.nasdaq.com/symbol/nice","42793186",null,103.72,
"PRFT","Perficient Inc.","Technology","EDP Services",829030621.24,"https://www.nasdaq.com/symbol/prft",null,1999,24.74,
"HMTA","HomeTown Bankshares Corporation","Finance","Major Banks",85312570.44,"https://www.nasdaq.com/symbol/hmta",null,null,14.68,
"WOOD","iShares S&P Global Timber & Forestry Index Fund",null,null,335070000,"https://www.nasdaq.com/symbol/wood",null,null,65.7,
"ERIC","Ericsson","Technology","Radio And Television Broadcasting And Communications Equipment",2666984865.57,"https://www.nasdaq.com/symbol/eric","311200101",null,8.57,
"CCLP","CSI Compressco LP","Energy","Oilfield Services/Equipment",204308243.36,"https://www.nasdaq.com/symbol/cclp",null,2011,4.64,
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund",null,null,125302000,"https://www.nasdaq.com/symbol/dxjs",null,null,40.42,
"PBSK","Poage Bankshares Inc.","Finance","Savings Institutions",86381902.1,"https://www.nasdaq.com/symbol/pbsk",null,2011,24.7,
"MFINL","Medallion Financial Corp.","Finance","Finance: Consumer Services",0,"https://www.nasdaq.com/symbol/mfinl",null,null,25.6101,
"GLAC","Greenland Acquisition Corporation","Finance","Business Services",0,"https://www.nasdaq.com/symbol/glac",null,2018,9.7215,
"AFSI","AmTrust Financial Services Inc.","Finance","Property-Casualty Insurers",2839185025.02,"https://www.nasdaq.com/symbol/afsi",null,null,14.37,
"CDTX","Cidara Therapeutics Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",107950014.9,"https://www.nasdaq.com/symbol/cdtx",null,2015,3.9,
"XLNX","Xilinx Inc.","Technology","Semiconductors",20762213841.75,"https://www.nasdaq.com/symbol/xlnx",null,1990,82.05,
"SRRK","Scholar Rock Holding Corporation","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",558137853.24,"https://www.nasdaq.com/symbol/srrk",null,2018,22.11,
"EMMS","Emmis Communications Corporation","Consumer Services","Broadcasting",55537105.8,"https://www.nasdaq.com/symbol/emms",null,1994,4.3,
"ILPT","Industrial Logistics Properties Trust","Consumer Services","Real Estate Investment Trusts",1407508030.53,"https://www.nasdaq.com/symbol/ilpt",null,2018,21.63,
"CRNT","Ceragon Networks Ltd.","Technology","Radio And Television Broadcasting And Communications Equipment",258622293.6,"https://www.nasdaq.com/symbol/crnt",null,null,3.3,
"TCBK","TriCo Bancshares","Finance","Major Banks",1111222872.9,"https://www.nasdaq.com/symbol/tcbk",null,null,36.54,
"CPSH","CPS Technologies Corp.","Capital Goods","Building Materials",16504295,"https://www.nasdaq.com/symbol/cpsh",null,null,1.25,
"CFFI","C&F Financial Corporation","Finance","Major Banks",170995047.99,"https://www.nasdaq.com/symbol/cffi",null,null,48.81,
"FORTY","Formula Systems (1985) Ltd.","Technology","EDP Services",6261616.0717,"https://www.nasdaq.com/symbol/forty","168047",null,37.2611,
"RIBTW","RiceBran Technologies","Consumer Non-Durables","Packaged Foods",0,"https://www.nasdaq.com/symbol/ribtw",null,null,0.0041,
"GDEN","Golden Entertainment Inc.","Consumer Services","Services-Misc. Amusement & Recreation",490263768.72,"https://www.nasdaq.com/symbol/gden",null,null,17.82,
"WABC","Westamerica Bancorporation","Finance","Major Banks",1562662561.32,"https://www.nasdaq.com/symbol/wabc",null,null,58.59,
"PSCM","Invesco S&P SmallCap Materials ETF",null,null,25263975,"https://www.nasdaq.com/symbol/pscm",null,null,45.9345,
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund",null,null,140484000,"https://www.nasdaq.com/symbol/cxse",null,null,61.08,
"SECO","Secoo Holding Limited","Consumer Services","Other Specialty Stores",83683915,"https://www.nasdaq.com/symbol/seco","9563876",2017,8.75,
"HDP","Hortonworks Inc.","Technology","Computer Software: Prepackaged Software",1431451009.24,"https://www.nasdaq.com/symbol/hdp",null,2014,17.24,
"HOLX","Hologic Inc.","Health Care","Medical Electronics",10517544983.2,"https://www.nasdaq.com/symbol/holx",null,1990,38.65,
"SOCL","Global X Social Media ETF",null,null,116864000,"https://www.nasdaq.com/symbol/socl",null,null,28.16,
"TSCAP","TriState Capital Holdings Inc.","Finance","Major Banks",754192220.8543,"https://www.nasdaq.com/symbol/tscap",null,null,26.0521,
"AAPL","Apple Inc.","Technology","Computer Manufacturing",1030223215800,"https://www.nasdaq.com/symbol/aapl",null,1980,213.3,
"CVCO","Cavco Industries Inc.","Basic Industries","Homebuilding",1864847978.55,"https://www.nasdaq.com/symbol/cvco",null,null,205.65,
"PBBI","PB Bancorp Inc.","Finance","Savings Institutions",82587836.1234,"https://www.nasdaq.com/symbol/pbbi",null,null,10.8078,
"INSM","Insmed Inc.","Health Care","Major Pharmaceuticals",1079342420.58,"https://www.nasdaq.com/symbol/insm",null,null,14.01,
"MMDMR","Modern Media Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/mmdmr",null,2017,0.4699,
"CHNR","China Natural Resources Inc.","Basic Industries","Precious Metals",48327177.04,"https://www.nasdaq.com/symbol/chnr",null,null,1.94,
"ADBE","Adobe Inc.","Technology","Computer Software: Prepackaged Software",116375914172.07,"https://www.nasdaq.com/symbol/adbe",null,1986,238.41,
"STML","Stemline Therapeutics Inc.","Health Care","Major Pharmaceuticals",464625630,"https://www.nasdaq.com/symbol/stml",null,2013,15,
"CPLP","Capital Product Partners L.P.","Transportation","Marine Transportation",335931266.88,"https://www.nasdaq.com/symbol/cplp",null,2007,2.64,
"BCOR","Blucora Inc.","Finance","Finance: Consumer Services",1456474114.71,"https://www.nasdaq.com/symbol/bcor",null,null,30.57,
